   (  3.9981456074885635    ;   4.0902562353505605 )       (  2.3561629547428398 ;    6.053537565782124     )    
    (    6.2635379748645095   ;     5.614450634579339     )       (   10.935252547773558 ;   2.2215546887709205    )  
 (    8.026231876370428  ;     10.670135220171336    )    ( 8.671591280582923   ;  5.386881118332935     )   
  (  10.20913489636053  ;     5.188806554119725     )       (     7.560666789496193     ;   1.6804758453256265    )     
  (   2.74867741559439  ;  6.953599129756104  )       ( 8.524970778942851   ; 8.75305672466698   )     
     (    4.587791272799089    ;     3.7734178373109275    )      ( 7.364012499111079 ;  2.25001485824677 )    
 (    6.832955022304416     ; 9.50863435730786 )       (     6.368391108324406 ;     2.6378914528085398     )   
     (     4.075299156734459    ; 2.948344576065625    )         ( 6.597934892261767  ; 7.38241797236614  )     
 (  8.875774945540051  ;  4.5391905250802145    )      ( 5.82390085801587    ;     3.478117275474853 )  
   (  4.414384281668862  ;  5.965742448444925 )         (   7.135235224530511     ;    5.329469090118384     )   
   ( 10.303475081227315     ;    7.5824459901972086    )        ( 3.2089002483406475   ;     2.9836364734504297  )    
   (     6.565095158082743   ; 8.697129360691722    )      (  1.244259859528867 ;   5.714755715082428   )    
     ( 10.772412247503803     ;  5.706074579818927     )        ( 3.561530440891724  ; 5.9597879702839665     )   
  (    3.3551941438688906   ;     3.0806504873892218 )       ( 8.864292205461803     ; 8.605934038706131   )    
  (    6.069352454215387  ;    2.2055095323393914   )       (     9.16606437613515   ; 10.629611618075586    ) 
    ( 8.630548552019473   ;  3.068344391953655   )       (     7.380942602782157    ;    6.086994511318684     )    
 ( 8.511861507689062  ; 3.8012106050811933    )       (     10.578297797278033 ;  1.4561152027259952    )    
   (     8.905520305449844    ; 3.0734084393218346   )    ( 3.9015394411908946 ;     6.3305283444655736   ) 
     (     9.848695801770292  ;  10.335929133080484   )        ( 10.150939417319776    ;     4.464539102252759   )   
     (   7.513357715237824 ;   8.917463649845171     )    ( 10.030519568832203 ;    10.169991964333892    )   
   ( 6.660192550066823   ;     6.971973274136456 )         (     8.059001421379417  ;    5.064622919510429 )     
  (  1.2565850609417064    ;  1.277822272645596 )  (   9.144818589729875 ;   10.17197373760472 )     
  (    8.258661098526673   ;   8.888474185183423  )         (    10.825191198368794   ; 8.37286961896617    )     
     ( 9.557394145322126     ;  1.634750925876043 )      (  6.169262688592732   ; 2.20845835037263   )     
   (   7.088772934164531   ;  8.478651788880946   )       (     2.3453002786979686     ;  2.034812531948929   )  
     (    6.108033800154254 ;  10.718738244582179  )       (  9.851957065605848  ;    9.529093906527098  )   
 (    1.627952774122319 ;     5.04707938536398 )   (  7.413596289465799   ;  1.5472803129889114     ) 
 (     3.021201962490303   ;  9.457759883608029  )         (   7.539679027834673     ;   9.333456232166204    )     
     ( 1.7867683508781775   ; 7.00695068543171    )      (   7.748213456787296   ;   8.0806631255029   ) 
    (  7.480434807942705     ;  2.4245432597312826   )     (    2.4532669455569067    ;    1.8433154524373954   ) 
     (   6.809322320870902     ;    6.577344049768664 )        ( 10.51654195328098   ;   8.801177076593085    )  
   (   10.89049815639435  ;  3.783834268202453  )      (   3.4630114810214665 ;  1.8749011155150588     )  
 (     5.673642124214722 ;   6.980489447627743 )       (  9.360620412052999 ;    9.69313122229624    ) 
 (     10.527778765950144    ;  5.739663142467268     )         ( 7.364046258413901  ;   2.9111675028425856   )    
  (    9.992070179690204  ; 2.13903277055714 )      (     7.9225249016554695    ;     10.881192374911599    )  
     (     3.690672981932428     ;    9.482608413991015 )      (    3.6517378260166558  ;   3.6740604667434686   ) 
    (    9.411655458092572    ;    8.873302567565954    )     (     5.869761067541547    ; 4.452650990662921  )   
   ( 4.349979446442839  ;  8.63706433660285 )     (     1.79707759277319 ;   7.196781623076289     )   
     (  9.514543602716799  ;     1.5985750294033587 )         (    7.420653032517962    ;    4.779686647578639 )    
  ( 2.299288864944832  ;   5.208505963907237  )      (   1.0220714179192072  ;     2.396054965328392  ) 
 (     2.2183673851188415   ; 9.522339904160356    )      (   2.3697356127059135   ;  1.3416337096365007   )     
     (  4.805373959110717    ;  8.030753816913444   )       (  2.575129982924852   ; 8.144391876834737     )  
 (   8.676638092199434     ;     6.341565556054748  )         (    9.613144037557452     ;     4.0472476242075786 )     
     ( 10.758581394072547  ; 3.71324097310373   )    (     4.506460690805926   ;    9.84235752135416    )  
    (  4.679135013389842 ;     2.439965551585142    )     (   3.1740048992176817    ;   1.056969021578992    ) 
   (   7.323221507751739   ;  10.088277808568646  )         (   8.943456920478992   ;     8.490835184735966 )    
  (    8.552297349276294 ;     9.585263792821733   )        (  10.727826394081783    ;     9.105190980973392    )   
  ( 9.087959269534492    ;  2.158317522453313   )       (     1.8660897025551695     ;   2.2632933360484455   )    
     (   1.559613326256715  ;     8.126459836961603   )      (     4.627889495674626  ;   6.3225233535891 )     
     (    9.716204680153655   ;   10.543222592726243  )       (    5.382297644247501   ; 10.578050490786111     )  
   (     10.802012179670962  ;     6.69109455116015    )  (    5.430638419725227  ;    7.558059507078948     )  
   (  6.09650365585834 ;   2.427529630073373   )       (  2.503377785600879 ;     10.670540558364673     )   
 (     4.618254386044642    ;  4.382516847696696  )      (  7.921070977482479 ;    2.2016410211194617  )     
     (  4.992928651813209  ;   5.007715163114634     )         (   4.4193764929748784  ;     6.66557956797343   )     
     (     10.485322081597424   ;     5.477147625172381    )      ( 9.638129413318648 ; 4.506123761337432 )    
     ( 2.1954688757158314    ;    1.4394614608734482     )     (  10.274479644721445  ;    1.1496297494715415   )     
     (    5.418809368992662    ; 6.621746876204801 )     (   1.900090981562518  ;  6.409643692466185   )    
    ( 4.170421283725007    ; 9.284921796452675   )         (    9.442403450161923    ;    9.243066780781056  )  
 (  8.873313704421195  ;     6.530677852143317 )   (     3.329958411573856    ; 2.857881983696691     )     
     (  2.21078176265359  ;     1.4599869400563528  )         ( 6.301785305816979    ;    5.172443794277382  )     
    (  8.142826129845147  ;     8.183174245269505   )         (   5.880851304140432  ;     9.626330747328021  )    
  (    9.08663411424006  ;    9.681549603101775   )       (  7.511573794819777 ;  1.3427588476997312    )     
  ( 6.261121840517871     ;    3.5206048750531043  )    (     3.361395329953769   ;     3.6425592617055402   )    
 (     8.19554220591682 ; 10.414770707723818   )        (     1.7864202136981635     ;     9.909718558012564 )    
     (    2.402151236791618     ;  10.643739156718924     )     (   2.4611142965584256  ;   5.808479188330729  )     
    (  5.21294022168047     ;     3.3203449484741165    )        (    2.172068050247186 ;   6.852005199787003    )   
  (   4.780429374050383 ;     3.510013352124724   )   (  6.275820017379996 ;     6.322609528200676  )    
    (    2.2425229502149615  ;     2.2017666892963454  )   ( 10.82074488284031  ;   8.543542052695804    )  
  (     6.051428281116283   ; 4.1307959638223135   )      (    10.333002963064077   ;    2.502343254528208 ) 
   ( 4.466636706314105 ; 8.452594705661536 )      (   6.266552081819363    ;     10.825757892191577  )    
     ( 1.2119666336998105 ; 7.26865331538318  )    ( 1.1172229500681465    ; 9.106212641610412   ) 
 (    9.296669693510555    ;    7.003719050118836     )       (   3.2008557402302698   ;    10.579854646681735     )  
   (     8.000599763126239   ;    7.6346151689770005   )       ( 7.095499866506322    ;   1.1561549289732955   ) 
     (    8.023442850992499 ;   4.770625570913413  )          (    4.747677194776862    ;  9.799071217654454   ) 
     (    9.798011788477469     ;    9.585439933168246     )     (  2.24270473327027     ;    9.259777128699659   )    
    (    9.967600737773282 ;   1.600662255996568  )   (   7.239083733039194  ;     2.1609500192665454    )     
  (   1.0274051037777856   ;     9.320881398081779  )       (    2.066949014263663     ;    7.432623552218905  )   
    (  9.130001411032623 ;     3.7203044221958814   )         ( 7.4905797849796105    ;    2.0996022140797237    )  
     (  5.054891243537011     ;  9.580952974623983    )      ( 2.1349764970869405   ;   3.4204389040013794    )  
 (  3.3421073847920493  ;   9.682420686696318 )       (    2.5764962145507466    ; 6.377973731107835   ) 
    (  4.589881934558184  ;    6.843194504154166    )        (   9.09755357184725 ; 1.5214363298888214    )    
  (   5.916376923866418 ; 8.813538081704554  )     ( 2.1053821817538454  ; 8.16011042704732     )   
   (     4.585478843893622 ;     1.019937168257933   )    (  4.2148596962329   ;    7.9085610323293425  )   
   (    9.79665388495226  ;   2.161108547470726   )      ( 2.995395104799017    ;     3.583423880807023 )  
   ( 7.638865748239693     ;     7.65556977687797    )      (  9.38187804685232   ;    8.451757499144007 )     
   (  4.208558042003833    ;   5.940773525412117 )  (  6.749691553588079   ;   10.83095767232575  )   
 ( 1.891696866282563   ;   2.6238031565467548    )        (   5.653786207825935     ;   9.040234385360526 )     
   (     3.809876938978223  ;    7.483630525640707  )   (   9.231817733415454     ;  1.7036516124801528  )     
     (  1.4304898476568308   ;  9.3249371090696    )        (     4.2713465986077175    ;    8.404729730323064 )     
   (     10.340955246635916     ;   3.6834976455810597     )      (  2.941100452956813  ;    5.692608990477751 )  
     (     9.187014626831923    ;    8.383125470309626  )     (    10.186297833129299     ;    3.439777255136255   )    
    (     6.775086540780094  ;    1.9441806590385171   )       (    1.7880370864293418 ; 6.551360282224188  )  
   (     2.3386854434952413 ;    9.843641653260475  )      ( 8.086744328057666 ;   7.02597225032726 )  
 (  3.9689027335630214  ; 3.626737460311268   )    (    8.369686914109405     ;    1.368131068268508     )   
     (    10.208950068967601   ; 7.870144377383553 )      (   10.922547438421859     ;    8.35223586163301 ) 
   ( 9.812765330184684     ; 9.99674388665985     )      (   3.7450613080102295 ;  2.138105816676206     )    
   (     4.667681454057341     ; 7.941943584209764  )     (    10.930716183457745     ;  5.738082244260989 )     
  (  10.881156573832723   ;     10.671559876052756  )     (  9.710514550858935 ;  9.835693938329365    )   
     (  3.03156837108607  ;  6.5512650490896664    )    (  3.1607978606940828     ;    1.955883221205488     )  
     ( 6.5830691377591535 ;     4.567594619083678  )   ( 3.5751340962800207    ;  10.986796326514526     )   
    (    3.4645049010744158 ;    3.400517861417134   )       (    1.5002678032218133   ;    2.053134468932914     )     
 ( 5.812396748679647 ; 3.3475720461648644    )       (   5.436131760301417  ;   6.74106954957767     ) 
  (   2.877982789401298 ; 6.0995579187924145   )      (   7.1999217074136705 ;    3.674720548227081 )   
   (  6.098325890507009  ;  7.367797395054671 )      ( 7.954234205055398   ;     4.444192912052736  ) 
    (   7.331480560460651    ;     7.362954885705162    )     (  9.899265017664435 ; 9.885181164380317 )     
   (    5.2557251611517675 ;     4.125421133428999 )      (   8.629072863685936 ; 1.7101328708340204  )   
    (  4.932854755733617 ;  4.707257848365858    )      (    1.1519032424537814 ;  4.490976272544566   ) 
 ( 5.535537050761458  ;  9.205706643995935    )        (     4.574575690648306  ;   2.9934092767408274   )    
     (  1.238730762078787  ;     2.648259963708859     )      (   10.450933797778138 ;   9.862752114405069 ) 
   (  10.275167224015402     ;  9.729294221572992 )       (     9.79435716112225   ;    8.66136120630018  )  
    ( 7.154893081228928     ;  7.3982652318109166     )         (     3.7543359506844944  ;    7.257606547048899 )    
 (  3.048876670893015    ;   10.299467342591434     )       (    4.957108605701266  ;  6.566411489677937 )     
   (     9.336676083575423  ; 4.063353368411633    )        (     4.5103610980803435     ;  9.641354707109596    )   
    ( 9.318170914462792   ;  1.4494183758070636   )      (  9.671989476404482    ;    6.118334256095039     )     
  (    3.089354799205628   ; 6.340645459744895    )        (     7.182924125877799 ;     7.01079486117635    ) 
  (     10.58219178912158  ; 10.589513883229058    )     (  7.264017606860129  ;    4.856518195159925     ) 
 (    7.768534852123453 ; 8.715570250669646 )    (     3.27699361329773  ; 4.215973697409619 )    
  ( 1.0281070209125933  ;     5.454560852371405     )      (    2.0494599567767793    ;   7.522234325802197 ) 
   (     4.680544219862196   ;     1.1591288309258354    )      (     9.86398252146163 ; 1.282452548479315  )   
    (   6.681501931258877   ;  10.051071326629485     )     ( 9.111223095644235    ;    7.6309002261805094     )   
